SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,0,0,71,1,0,111.3,7985.9,0,7902.3,1.0105791984612074,9,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,37,1,1,101.9,3545.35,1,3770.3,0.9403363127602578,7,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,1,14,1,1,91.65,1301.0,1,1283.1000000000001,1.0139505884186735,5,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,4,1,1,88.85,372.45,1,355.4,1.0479741136747327,5,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,48,1,1,60.6,2985.25,0,2908.8,1.026282315731573,5,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,0,3,0,0,25.3,77.75,1,75.9,1.0243741765480896,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,8,1,0,65.5,564.35,0,524.0,1.0770038167938931,5,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True
0,0,0,1,1,1,95.45,95.45,1,95.45,1.0,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,67,1,0,19.95,1311.75,0,1336.6499999999999,0.9813713387947481,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,13,1,1,91.1,1135.7,1,1184.3,0.9589631005657351,4,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,1,45,1,1,54.15,2319.8,1,2436.75,0.952005745357546,4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,49,1,1,74.6,3720.35,0,3655.3999999999996,1.0177682332986815,3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,52,1,0,94.6,5025.8,0,4919.2,1.0216701902748415,6,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,63,1,1,81.15,5224.5,0,5112.450000000001,1.021917084763665,4,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,1,68,1,1,89.05,6185.8,0,6055.4,1.0215344981338972,9,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,31,1,1,49.2,1498.55,0,1525.2,0.98252688172043,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,0,64,1,0,19.45,1208.6,0,1244.8,0.9709190231362468,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,0,62,1,1,104.3,6613.65,0,6466.599999999999,1.0227399251538676,7,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,0,1,1,0,69.7,69.7,1,69.7,1.0,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,6,1,1,89.5,573.3,1,537.0,1.0675977653631283,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,21,1,1,86.05,1818.9,0,1807.05,1.0065576492072716,4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,72,1,0,25.2,1787.35,0,1814.3999999999999,0.9850914902998237,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,32,0,1,35.15,1051.05,0,1124.8,0.9344327880512091,3,0,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0,71,1,1,99.65,7181.25,0,7075.150000000001,1.0149961484915513,7,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0,1,34,1,1,105.35,3688.6,0,3581.8999999999996,1.0297886596499066,7,0,1,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,0,3,0,1,35.15,99.75,1,105.44999999999999,0.945945945945946,2,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,1,12,1,1,73.75,871.4,1,885.0,0.9846327683615819,3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,8,1,0,101.35,780.5,1,810.8,0.9626295017266897,6,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,35,1,0,24.3,821.6,0,850.5,0.9660199882422105,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,1,1,3,1,1,80.7,239.45,0,242.10000000000002,0.9890541098719536,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,3,1,1,89.85,244.45,0,269.54999999999995,0.906881840103877,5,1,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,53,1,1,61.1,3357.9,0,3238.3,1.036932958651144,4,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
0,1,0,4,0,1,29.05,129.6,0,116.2,1.1153184165232357,2,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,48,1,1,99.7,4977.2,0,4785.6,1.0400367769976595,6,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
0,1,1,6,1,0,55.9,365.35,1,335.4,1.0892963625521765,4,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,3,1,1,105.9,334.65,1,317.70000000000005,1.0533522190745985,7,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,1,54,0,0,46.0,2424.05,0,2484.0,0.9758655394524961,4,1,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
0,0,0,1,1,0,43.95,43.95,1,43.95,1.0,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,62,1,1,80.4,4981.15,0,4984.8,0.9992677740330604,7,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,1,22,1,1,100.05,2090.25,0,2201.1,0.9496388169551588,6,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False
0,0,0,1,1,1,45.1,45.1,1,45.1,1.0,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,51,1,1,94.0,4905.75,0,4794.0,1.0233103879849812,5,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,30,1,1,68.95,2038.7,0,2068.5,0.9855934251873338,6,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1,1,0,56,1,1,68.45,4014.0,0,3833.2000000000003,1.0471668579776687,7,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,35,1,1,69.0,2441.7,0,2415.0,1.011055900621118,6,1,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0,0,64,0,1,43.85,2751.0,0,2806.4,0.9802594070695553,4,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1,30,0,1,44.5,1307.8,0,1335.0,0.979625468164794,3,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1,1,25,1,1,18.7,383.65,0,467.5,0.8206417112299464,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,0,0,41,1,0,70.25,2868.05,1,2880.25,0.9957642565749502,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,9,1,0,55.35,449.75,1,498.15000000000003,0.9028405098865803,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
0,1,0,1,1,1,53.55,53.55,0,53.55,1.0,4,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1,70,1,1,114.6,7882.5,0,8022.0,0.9826103216155572,9,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,57,1,1,20.1,1087.7,0,1145.7,0.9493759273806407,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,9,1,1,85.5,791.7,0,769.5,1.0288499025341131,4,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,69,1,1,108.75,7493.05,0,7503.75,0.9985740463101783,8,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
1,1,0,43,1,1,103.0,4414.3,1,4429.0,0.9966809663580944,7,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,0,72,1,1,97.85,6841.3,0,7045.2,0.9710583092034293,6,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,44,1,0,19.55,819.95,0,860.2,0.9532085561497327,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0,72,1,1,84.05,6052.25,0,6051.599999999999,1.0001074096106815,5,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,0,33,1,1,103.75,3361.05,1,3423.75,0.9816867469879519,7,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
0,0,0,54,1,0,89.4,4869.5,0,4827.6,1.0086792609163973,5,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,0,1,27,1,0,19.7,509.3,0,531.9,0.9575108103026886,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0,0,0,54,1,1,79.85,4308.25,0,4311.9,0.9991535054152463,4,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,3,1,0,74.45,221.1,0,223.35000000000002,0.9899261249160509,3,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,53,1,0,74.1,3833.95,0,3927.2999999999997,0.9762304891401218,7,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,1,1,1,69.35,69.35,1,69.35,1.0,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
